,loss,mae,root_mean_squared_error,R_squared,val_loss,val_mae,val_root_mean_squared_error,val_R_squared
0,305.7623291015625,12.898045539855957,17.486061096191406,0.5041397213935852,252.35935974121094,11.440497398376465,15.885822296142578,0.5950047373771667
1,240.58355712890625,10.948497772216797,15.510756492614746,0.6108515858650208,342.11614990234375,14.236623764038086,18.496381759643555,0.44911298155784607
2,217.86204528808594,10.040748596191406,14.760150909423828,0.6473480463027954,251.4163818359375,11.724854469299316,15.856115341186523,0.5972051024436951
3,209.24647521972656,9.626161575317383,14.465353965759277,0.6604512929916382,233.14805603027344,10.264402389526367,15.269186019897461,0.6288539171218872
4,198.44500732421875,9.091849327087402,14.087050437927246,0.679333508014679,226.91893005371094,10.057347297668457,15.063828468322754,0.6367371082305908
5,188.2224578857422,8.622312545776367,13.7194185256958,0.69703608751297,203.68836975097656,9.19995403289795,14.271943092346191,0.6780455708503723
6,182.2640380859375,8.3361177444458,13.500519752502441,0.7075285911560059,449.2841491699219,15.286154747009277,21.19632339477539,0.2671820819377899
7,177.237548828125,8.116479873657227,13.313058853149414,0.7146990299224854,179.79922485351562,7.710763454437256,13.408923149108887,0.7178125977516174
8,162.99514770507812,7.632537841796875,12.766955375671387,0.7396011352539062,161.8187255859375,7.409331798553467,12.720799446105957,0.7483254075050354
9,144.2998504638672,7.046677112579346,12.012486457824707,0.7675469517707825,191.99307250976562,7.4087653160095215,13.856156349182129,0.6940802335739136
10,105.08483123779297,5.9216837882995605,10.251089096069336,0.8301103115081787,1683.115478515625,34.01970672607422,41.02579116821289,-1.788643717765808
11,96.62549591064453,5.654974937438965,9.829826354980469,0.842889130115509,161.07403564453125,7.4885334968566895,12.691494941711426,0.7473846673965454
12,72.01194763183594,4.851879119873047,8.485984802246094,0.8829571604728699,144.2409210205078,7.042873382568359,12.01003360748291,0.7713717222213745
13,59.791343688964844,4.410806179046631,7.732486248016357,0.9013400673866272,190.42266845703125,8.28061294555664,13.799371719360352,0.6898838877677917
14,53.490482330322266,4.213916301727295,7.313718795776367,0.9123989939689636,108.70947265625,5.376154899597168,10.426383018493652,0.8232139945030212
15,47.3471565246582,3.991366386413574,6.880927085876465,0.9205561876296997,242.21109008789062,8.300596237182617,15.563132286071777,0.6172369122505188
16,42.466739654541016,3.723733425140381,6.516650676727295,0.9289175868034363,44.462257385253906,4.08727502822876,6.668002605438232,0.9265416264533997
17,38.92399978637695,3.610473394393921,6.23891019821167,0.9351984262466431,354.5673522949219,10.801115036010742,18.829957962036133,0.4370764195919037
18,30.396303176879883,3.2672324180603027,5.513284206390381,0.9488649964332581,31.009355545043945,3.0586607456207275,5.568604469299316,0.9499825835227966
19,34.55482482910156,3.3437280654907227,5.878334999084473,0.9427198171615601,47.38192367553711,3.395141363143921,6.883452892303467,0.9262163043022156
20,30.882671356201172,3.1946682929992676,5.557218074798584,0.94773268699646,142.63882446289062,6.478662490844727,11.94314956665039,0.7765253782272339
21,28.914470672607422,3.0751559734344482,5.377217769622803,0.9524384140968323,54.21662521362305,3.4956040382385254,7.363193988800049,0.9142045378684998
22,23.196266174316406,2.811728000640869,4.816250324249268,0.9616076946258545,28.168670654296875,2.884795904159546,5.3074164390563965,0.9541711807250977
23,24.790300369262695,2.8658721446990967,4.978985786437988,0.9588990211486816,34.06241989135742,2.9512078762054443,5.836301803588867,0.9435639381408691
24,20.954378128051758,2.6418259143829346,4.577595233917236,0.9637555480003357,101.3290786743164,5.2093353271484375,10.066234588623047,0.8324059247970581
25,21.787771224975586,2.696281909942627,4.667737007141113,0.9638383984565735,29.397363662719727,2.737593173980713,5.421933650970459,0.9533877968788147
26,20.434505462646484,2.561004638671875,4.520453929901123,0.9657065868377686,105.77200317382812,5.557135105133057,10.284551620483398,0.8324847221374512
27,17.996971130371094,2.4680140018463135,4.242283821105957,0.9703212976455688,90.46513366699219,4.57126522064209,9.511316299438477,0.8531339764595032
28,19.116960525512695,2.50146222114563,4.3722944259643555,0.9682685136795044,77.11251831054688,4.2294487953186035,8.781373023986816,0.8765802979469299
29,17.447216033935547,2.3852994441986084,4.1769866943359375,0.9706830978393555,17.755203247070312,2.323803663253784,4.2136921882629395,0.9714970588684082
30,15.686634063720703,2.3042960166931152,3.9606356620788574,0.9740378856658936,112.4406509399414,5.6614766120910645,10.603803634643555,0.8238359093666077
31,15.118184089660645,2.266390800476074,3.8882107734680176,0.9745662808418274,15.460126876831055,2.0889334678649902,3.931936740875244,0.974625289440155
32,14.793498039245605,2.2186946868896484,3.846231698989868,0.9757187962532043,16.124988555908203,2.0923709869384766,4.0155930519104,0.9740434885025024
33,11.126606941223145,1.9877241849899292,3.3356568813323975,0.9810592532157898,17.545875549316406,2.0778768062591553,4.188779830932617,0.9709147214889526
34,15.070082664489746,2.21592378616333,3.8820204734802246,0.9750816822052002,81.97235870361328,4.042762279510498,9.053858757019043,0.8732516765594482
35,13.479596138000488,2.116196393966675,3.671457052230835,0.9779182076454163,12.42902660369873,1.9959912300109863,3.525482416152954,0.9805269241333008
36,12.286663055419922,1.9844316244125366,3.5052335262298584,0.979433536529541,34.761138916015625,3.0242950916290283,5.895857810974121,0.944945216178894
37,11.15311050415039,1.9541796445846558,3.339627265930176,0.9810575246810913,15.119466781616211,1.9735674858093262,3.888375759124756,0.9760745763778687
38,10.5127592086792,1.910366415977478,3.2423384189605713,0.9826828837394714,67.1052017211914,3.934455156326294,8.191776275634766,0.8913149833679199
39,12.3783540725708,2.042729139328003,3.5182883739471436,0.9793320894241333,14.829081535339355,1.9841665029525757,3.8508546352386475,0.9757353067398071
40,10.489113807678223,1.921511173248291,3.238690137863159,0.9820969700813293,53.15361022949219,4.0523223876953125,7.290652275085449,0.910550057888031
41,8.117340087890625,1.7750308513641357,2.8490946292877197,0.9861617684364319,11.678240776062012,1.72526216506958,3.417344093322754,0.9818826913833618
42,10.272372245788574,1.8743325471878052,3.2050540447235107,0.9829513430595398,53.79338455200195,4.1698079109191895,7.334397315979004,0.9112246036529541
43,7.52205228805542,1.6898845434188843,2.74263596534729,0.9875830411911011,26.084274291992188,2.3181324005126953,5.107276439666748,0.9570298194885254
44,10.09768009185791,1.7691508531570435,3.177684783935547,0.9833150506019592,26.96987533569336,2.4400196075439453,5.193253040313721,0.9575189352035522
45,11.895947456359863,1.957867980003357,3.449050188064575,0.9803798794746399,9.083139419555664,1.764382243156433,3.013824701309204,0.9855297207832336
46,10.232414245605469,1.7843469381332397,3.198814630508423,0.9837691783905029,18.436952590942383,2.112335205078125,4.293827056884766,0.9706104397773743
47,11.671875,1.9029103517532349,3.416412591934204,0.9802576899528503,16.249038696289062,2.3888425827026367,4.031009674072266,0.9748086929321289
48,8.139045715332031,1.676264762878418,2.8529012203216553,0.9863377809524536,13.049899101257324,1.7159647941589355,3.612464427947998,0.9798757433891296
49,6.081700325012207,1.5400890111923218,2.4661102294921875,0.9895905256271362,24.106706619262695,1.9515495300292969,4.909858226776123,0.9657886624336243
50,10.165639877319336,1.817185401916504,3.1883599758148193,0.9827141165733337,19.20384979248047,2.0885677337646484,4.3822197914123535,0.9702852368354797
51,9.739283561706543,1.7616647481918335,3.1207823753356934,0.9836450219154358,28.479598999023438,2.2413828372955322,5.336627960205078,0.9565325379371643
52,6.409268379211426,1.546219825744629,2.5316531658172607,0.9892882704734802,7.0485334396362305,1.4856542348861694,2.654907464981079,0.9893564581871033
53,11.479463577270508,1.7673563957214355,3.3881356716156006,0.9813973307609558,20.609710693359375,2.144505023956299,4.539792060852051,0.9682090282440186
54,8.244461059570312,1.6829760074615479,2.871316909790039,0.9864882826805115,45.42490768432617,3.143228530883789,6.739800453186035,0.9270132184028625
55,4.7201762199401855,1.4373692274093628,2.1725966930389404,0.9921109080314636,44.176021575927734,2.7241644859313965,6.6465044021606445,0.9291097521781921
56,8.646139144897461,1.6330097913742065,2.940431833267212,0.9852988719940186,19.33170509338379,2.0149266719818115,4.396783351898193,0.9695760011672974
57,7.169367790222168,1.5809940099716187,2.677567481994629,0.9880504608154297,12.42850399017334,1.8016464710235596,3.5254082679748535,0.9812092781066895
58,6.239901542663574,1.4700978994369507,2.4979794025421143,0.9895686507225037,61.81298065185547,3.4542808532714844,7.862123012542725,0.8971493244171143
59,6.319472789764404,1.480468988418579,2.5138561725616455,0.9895017743110657,26.877864837646484,2.2111198902130127,5.184386730194092,0.9570356011390686
60,6.561245441436768,1.4932823181152344,2.561492919921875,0.9888529181480408,18.47031021118164,2.3103489875793457,4.297709941864014,0.9695374965667725
61,8.407150268554688,1.627172589302063,2.899508476257324,0.9863666892051697,11.997316360473633,1.6567223072052002,3.463714122772217,0.9801965951919556
62,3.962714910507202,1.2755417823791504,1.990656852722168,0.993209958076477,6.172743797302246,1.3356540203094482,2.4845006465911865,0.9902446269989014
63,8.653440475463867,1.6099518537521362,2.9416730403900146,0.9848970174789429,14.081746101379395,2.158881664276123,3.7525651454925537,0.9780454635620117
64,4.311420440673828,1.3277184963226318,2.0763959884643555,0.9926559329032898,54.75442886352539,2.7352235317230225,7.399623394012451,0.9109516739845276
65,6.635500907897949,1.4796233177185059,2.575946569442749,0.9890372157096863,11.587955474853516,1.9263025522232056,3.4041085243225098,0.9815291166305542
66,6.918951034545898,1.4526821374893188,2.630389928817749,0.9889276623725891,11.844852447509766,1.971314787864685,3.4416351318359375,0.9812065958976746
67,5.198991298675537,1.3736940622329712,2.2801296710968018,0.9915670156478882,23.948244094848633,2.1156466007232666,4.8936944007873535,0.961471438407898
68,6.264564514160156,1.3969271183013916,2.50291109085083,0.9896979928016663,14.653340339660645,1.866622805595398,3.827968120574951,0.9779025316238403
69,4.195584297180176,1.2828940153121948,2.0483124256134033,0.9929607510566711,256.724365234375,8.205944061279297,16.022619247436523,0.5872771739959717
70,5.662957668304443,1.4259917736053467,2.379696846008301,0.9904337525367737,17.57427215576172,1.7415919303894043,4.19216775894165,0.9725004434585571
71,8.260056495666504,1.5410045385360718,2.8740313053131104,0.985744297504425,7.5384416580200195,1.3602862358093262,2.745622158050537,0.9884272813796997
72,4.554410457611084,1.2702875137329102,2.134106397628784,0.992250919342041,302.38360595703125,9.889021873474121,17.38918113708496,0.511320948600769
